Date,Store,Product,Sales,Price,day,month,lag_1,lag_2,rolling_mean,Predicted,Reorder_Point,Inventory_Status,Revenue,Profit,Anomaly
2023-02-05,Store_B,Milk,50,45,5,2,65.0,48.0,54.333333333333336,50.29,287.6492034260452,LOW,2250,450.0,NO
2023-02-06,Store_B,Milk,46,45,6,2,50.0,65.0,53.666666666666664,47.57,274.0492034260452,LOW,2070,414.0,NO
2023-02-07,Store_B,Milk,47,45,7,2,46.0,50.0,47.666666666666664,47.94,275.8992034260452,LOW,2115,423.0,NO
2023-02-08,Store_B,Milk,47,45,8,2,47.0,46.0,46.666666666666664,47.95,275.9492034260452,LOW,2115,423.0,NO
2023-02-09,Store_B,Milk,50,45,9,2,47.0,47.0,48.0,49.46,283.4992034260452,LOW,2250,450.0,NO
2023-02-10,Store_B,Milk,51,45,10,2,50.0,47.0,49.333333333333336,51.28,292.59920342604516,LOW,2295,459.0,NO
2023-02-11,Store_B,Milk,57,45,11,2,51.0,50.0,52.666666666666664,54.21,307.2492034260452,LOW,2565,513.0,NO
2023-02-12,Store_B,Milk,60,45,12,2,57.0,51.0,56.0,59.5,333.6992034260452,LOW,2700,540.0,NO
2023-02-13,Store_B,Milk,59,45,13,2,60.0,57.0,58.666666666666664,58.87,330.54920342604515,LOW,2655,531.0,NO
2023-02-14,Store_B,Milk,56,45,14,2,59.0,60.0,58.333333333333336,56.9,320.6992034260452,LOW,2520,504.0,NO
2023-02-15,Store_B,Milk,51,45,15,2,56.0,59.0,55.333333333333336,52.63,299.3492034260452,LOW,2295,459.0,NO
2023-02-16,Store_B,Milk,56,45,16,2,51.0,56.0,54.333333333333336,54.25,307.4492034260452,LOW,2520,504.0,NO
2023-02-17,Store_B,Milk,58,45,17,2,56.0,51.0,55.0,57.75,324.9492034260452,LOW,2610,522.0,NO
2023-02-18,Store_B,Milk,48,45,18,2,58.0,56.0,54.0,49.63,284.3492034260452,LOW,2160,432.0,NO
2023-02-19,Store_B,Milk,57,45,19,2,48.0,58.0,54.333333333333336,55.34,312.89920342604523,LOW,2565,513.0,NO
2023-02-20,Store_B,Milk,61,45,20,2,57.0,48.0,55.333333333333336,59.69,334.6492034260452,LOW,2745,549.0,NO
2023-02-21,Store_B,Milk,56,45,21,2,61.0,57.0,58.0,56.41,318.24920342604514,LOW,2520,504.0,NO
2023-02-22,Store_B,Milk,55,45,22,2,56.0,61.0,57.333333333333336,56.77,320.0492034260452,LOW,2475,495.0,NO
2023-02-23,Store_B,Milk,57,45,23,2,55.0,56.0,56.0,57.01,321.2492034260452,LOW,2565,513.0,NO
2023-02-24,Store_B,Milk,57,45,24,2,57.0,55.0,56.333333333333336,56.73,319.84920342604516,LOW,2565,513.0,NO
2023-02-25,Store_B,Milk,50,45,25,2,57.0,57.0,54.666666666666664,50.97,291.0492034260452,LOW,2250,450.0,NO
2023-02-26,Store_B,Milk,65,45,26,2,50.0,57.0,57.333333333333336,63.86,355.4992034260452,LOW,2925,585.0,NO
2023-02-27,Store_B,Milk,48,45,27,2,65.0,50.0,54.333333333333336,49.53,283.8492034260452,LOW,2160,432.0,NO
2023-02-28,Store_B,Milk,55,45,28,2,48.0,65.0,56.0,56.77,320.0492034260452,LOW,2475,495.0,NO
2023-03-01,Store_B,Milk,57,45,1,3,55.0,48.0,53.333333333333336,54.6,309.1992034260452,LOW,2565,513.0,NO
2023-03-02,Store_B,Milk,54,45,2,3,57.0,55.0,55.333333333333336,54.37,308.04920342604515,LOW,2430,486.0,NO
2023-03-03,Store_B,Milk,65,45,3,3,54.0,57.0,58.666666666666664,63.54,353.8992034260452,LOW,2925,585.0,NO
2023-03-04,Store_B,Milk,61,45,4,3,65.0,54.0,60.0,58.85,330.4492034260452,LOW,2745,549.0,NO
2023-03-05,Store_B,Milk,59,45,5,3,61.0,65.0,61.666666666666664,59.57,334.0492034260452,LOW,2655,531.0,NO
2023-03-06,Store_B,Milk,72,45,6,3,59.0,61.0,64.0,70.81,390.2492034260452,LOW,3240,648.0,NO
2023-03-07,Store_B,Milk,62,45,7,3,72.0,59.0,64.33333333333333,62.75,349.9492034260452,LOW,2790,558.0,NO
2023-03-08,Store_B,Milk,73,45,8,3,62.0,72.0,69.0,71.92,395.7992034260452,LOW,3285,657.0,NO
2023-03-09,Store_B,Milk,59,45,9,3,73.0,62.0,64.66666666666667,60.63,339.3492034260452,LOW,2655,531.0,NO
2023-03-10,Store_B,Milk,65,45,10,3,59.0,73.0,65.66666666666667,65.31,362.7492034260452,LOW,2925,585.0,NO
2023-03-11,Store_B,Milk,74,45,11,3,65.0,59.0,66.0,72.35,397.9492034260452,LOW,3330,666.0,NO
2023-03-12,Store_B,Milk,75,45,12,3,74.0,65.0,71.33333333333333,74.54,408.89920342604523,LOW,3375,675.0,NO
2023-03-13,Store_B,Milk,78,45,13,3,75.0,74.0,75.66666666666667,77.76,424.9992034260452,LOW,3510,702.0,NO
2023-03-14,Store_B,Milk,73,45,14,3,78.0,75.0,75.33333333333333,74.04,406.39920342604523,LOW,3285,657.0,NO
2023-03-15,Store_B,Milk,69,45,15,3,73.0,78.0,73.33333333333333,70.05,386.4492034260452,LOW,3105,621.0,NO
2023-03-16,Store_B,Milk,71,45,16,3,69.0,73.0,71.0,71.29,392.64920342604523,LOW,3195,639.0,NO
2023-03-17,Store_B,Milk,81,45,17,3,71.0,69.0,73.66666666666667,79.9,435.6992034260452,LOW,3645,729.0,NO
2023-03-18,Store_B,Milk,77,45,18,3,81.0,71.0,76.33333333333333,76.86,420.4992034260452,LOW,3465,693.0,NO
2023-03-19,Store_B,Milk,71,45,19,3,77.0,81.0,76.33333333333333,71.95,395.9492034260452,LOW,3195,639.0,NO
2023-03-20,Store_B,Milk,69,45,20,3,71.0,77.0,72.33333333333333,69.99,386.1492034260452,LOW,3105,621.0,NO
2023-03-21,Store_B,Milk,68,45,21,3,69.0,71.0,69.33333333333333,68.47,378.5492034260452,LOW,3060,612.0,NO
2023-03-22,Store_B,Milk,73,45,22,3,68.0,69.0,70.0,71.89,395.6492034260452,LOW,3285,657.0,NO
2023-03-23,Store_B,Milk,68,45,23,3,73.0,68.0,69.66666666666667,68.01,376.2492034260452,LOW,3060,612.0,NO
2023-03-24,Store_B,Milk,70,45,24,3,68.0,73.0,70.33333333333333,70.16,386.99920342604514,LOW,3150,630.0,NO
2023-03-25,Store_B,Milk,68,45,25,3,70.0,68.0,68.66666666666667,68.07,376.54920342604515,LOW,3060,612.0,NO
2023-03-26,Store_B,Milk,75,45,26,3,68.0,70.0,71.0,73.68,404.5992034260452,LOW,3375,675.0,NO
2023-03-27,Store_B,Milk,76,45,27,3,75.0,68.0,73.0,75.81,415.2492034260452,LOW,3420,684.0,NO
2023-03-28,Store_B,Milk,62,45,28,3,76.0,75.0,71.0,64.01,356.2492034260452,LOW,2790,558.0,NO
2023-03-29,Store_B,Milk,73,45,29,3,62.0,76.0,70.33333333333333,72.11,396.7492034260452,LOW,3285,657.0,NO
2023-03-30,Store_B,Milk,62,45,30,3,73.0,62.0,65.66666666666667,62.8,350.1992034260452,LOW,2790,558.0,NO
2023-03-31,Store_B,Milk,72,45,31,3,62.0,73.0,69.0,71.86,395.4992034260452,LOW,3240,648.0,NO
2023-04-01,Store_B,Milk,76,45,1,4,72.0,62.0,70.0,74.29,407.64920342604523,LOW,3420,684.0,NO
2023-04-02,Store_B,Milk,62,45,2,4,76.0,72.0,70.0,63.84,355.39920342604523,LOW,2790,558.0,NO
2023-04-03,Store_B,Milk,59,45,3,4,62.0,76.0,65.66666666666667,61.41,343.24920342604514,LOW,2655,531.0,NO
2023-04-04,Store_B,Milk,63,45,4,4,59.0,62.0,61.333333333333336,61.9,345.6992034260452,LOW,2835,567.0,NO
2023-04-05,Store_B,Milk,70,45,5,4,63.0,59.0,64.0,69.26,382.4992034260452,LOW,3150,630.0,NO
2023-04-06,Store_B,Milk,69,45,6,4,70.0,63.0,67.33333333333333,69.63,384.34920342604516,LOW,3105,621.0,NO
2023-04-07,Store_B,Milk,54,45,7,4,69.0,70.0,64.33333333333333,56.14,316.8992034260452,LOW,2430,486.0,NO
2023-04-08,Store_B,Milk,73,45,8,4,54.0,69.0,65.33333333333333,69.5,383.6992034260452,LOW,3285,657.0,NO
2023-04-09,Store_B,Milk,53,45,9,4,73.0,54.0,60.0,55.14,311.8992034260452,LOW,2385,477.0,NO
2023-04-10,Store_B,Milk,65,45,10,4,53.0,73.0,63.666666666666664,64.89,360.6492034260452,LOW,2925,585.0,NO
2023-04-11,Store_B,Milk,55,45,11,4,65.0,53.0,57.666666666666664,56.38,318.0992034260452,LOW,2475,495.0,NO
2023-04-12,Store_B,Milk,69,45,12,4,55.0,65.0,63.0,68.53,378.84920342604516,LOW,3105,621.0,NO
2023-04-13,Store_B,Milk,57,45,13,4,69.0,55.0,60.333333333333336,56.85,320.4492034260452,LOW,2565,513.0,NO
2023-04-14,Store_B,Milk,56,45,14,4,57.0,69.0,60.666666666666664,56.7,319.6992034260452,LOW,2520,504.0,NO
2023-04-15,Store_B,Milk,61,45,15,4,56.0,57.0,58.0,59.8,335.1992034260452,LOW,2745,549.0,NO
2023-04-16,Store_B,Milk,50,45,16,4,61.0,56.0,55.666666666666664,51.93,295.84920342604516,LOW,2250,450.0,NO
2023-04-17,Store_B,Milk,48,45,17,4,50.0,61.0,53.0,50.87,290.5492034260452,LOW,2160,432.0,NO
2023-04-18,Store_B,Milk,55,45,18,4,48.0,50.0,51.0,53.92,305.7992034260452,LOW,2475,495.0,NO
2023-04-19,Store_B,Milk,62,45,19,4,55.0,48.0,55.0,60.34,337.89920342604523,LOW,2790,558.0,NO
2023-04-20,Store_B,Milk,53,45,20,4,62.0,55.0,56.666666666666664,53.98,306.09920342604516,LOW,2385,477.0,NO
2023-04-21,Store_B,Milk,51,45,21,4,53.0,62.0,55.333333333333336,52.25,297.4492034260452,LOW,2295,459.0,NO
2023-04-22,Store_B,Milk,63,45,22,4,51.0,53.0,55.666666666666664,62.69,349.6492034260452,LOW,2835,567.0,NO
2023-04-23,Store_B,Milk,64,45,23,4,63.0,51.0,59.333333333333336,62.33,347.84920342604516,LOW,2880,576.0,NO
2023-04-24,Store_B,Milk,54,45,24,4,64.0,63.0,60.333333333333336,55.19,312.1492034260452,LOW,2430,486.0,NO
2023-04-25,Store_B,Milk,51,45,25,4,54.0,64.0,56.333333333333336,53.38,303.0992034260452,LOW,2295,459.0,NO
2023-04-26,Store_B,Milk,67,45,26,4,51.0,54.0,57.333333333333336,65.61,364.2492034260452,LOW,3015,603.0,NO
2023-04-27,Store_B,Milk,69,45,27,4,67.0,51.0,62.333333333333336,66.94,370.8992034260452,LOW,3105,621.0,NO
2023-04-28,Store_B,Milk,70,45,28,4,69.0,67.0,68.66666666666667,70.11,386.7492034260452,LOW,3150,630.0,NO
2023-04-29,Store_B,Milk,68,45,29,4,70.0,69.0,69.0,68.26,377.4992034260452,LOW,3060,612.0,NO
2023-04-30,Store_B,Milk,57,45,30,4,68.0,70.0,65.0,58.78,330.09920342604516,LOW,2565,513.0,NO
2023-05-01,Store_B,Milk,54,45,1,5,57.0,68.0,59.666666666666664,55.46,313.4992034260452,LOW,2430,486.0,NO
2023-05-02,Store_B,Milk,60,45,2,5,54.0,57.0,57.0,59.17,332.0492034260452,LOW,2700,540.0,NO
2023-05-03,Store_B,Milk,57,45,3,5,60.0,54.0,57.0,56.83,320.34920342604516,LOW,2565,513.0,NO
2023-05-04,Store_B,Milk,70,45,4,5,57.0,60.0,62.333333333333336,68.37,378.0492034260452,LOW,3150,630.0,NO
2023-05-05,Store_B,Milk,66,45,5,5,70.0,57.0,64.33333333333333,65.17,362.0492034260452,LOW,2970,594.0,NO
2023-05-06,Store_B,Milk,59,45,6,5,66.0,70.0,65.0,59.54,333.8992034260452,LOW,2655,531.0,NO
2023-05-07,Store_B,Milk,59,45,7,5,59.0,66.0,61.333333333333336,59.64,334.3992034260452,LOW,2655,531.0,NO
2023-05-08,Store_B,Milk,72,45,8,5,59.0,59.0,63.333333333333336,70.56,388.9992034260452,LOW,3240,648.0,NO
2023-05-09,Store_B,Milk,69,45,9,5,72.0,59.0,66.66666666666667,67.51,373.7492034260452,LOW,3105,621.0,NO
2023-05-10,Store_B,Milk,73,45,10,5,69.0,72.0,71.33333333333333,72.84,400.39920342604523,LOW,3285,657.0,NO
2023-05-11,Store_B,Milk,81,45,11,5,73.0,69.0,74.33333333333333,79.51,433.7492034260452,LOW,3645,729.0,NO
2023-05-12,Store_B,Milk,70,45,12,5,81.0,73.0,74.66666666666667,70.78,390.09920342604516,LOW,3150,630.0,NO
2023-05-13,Store_B,Milk,69,45,13,5,70.0,81.0,73.33333333333333,69.96,385.99920342604514,LOW,3105,621.0,NO
2023-05-14,Store_B,Milk,81,45,14,5,69.0,70.0,73.33333333333333,79.05,431.4492034260452,LOW,3645,729.0,NO
2023-05-15,Store_B,Milk,73,45,15,5,81.0,69.0,74.33333333333333,73.94,405.8992034260452,LOW,3285,657.0,NO
2023-05-16,Store_B,Milk,87,45,16,5,73.0,81.0,80.33333333333333,84.3,457.6992034260452,LOW,3915,783.0,NO
2023-05-17,Store_B,Milk,73,45,17,5,87.0,73.0,77.66666666666667,75.1,411.6992034260452,LOW,3285,657.0,NO
2023-05-18,Store_B,Milk,76,45,18,5,73.0,87.0,78.66666666666667,76.1,416.6992034260452,LOW,3420,684.0,NO
2023-05-19,Store_B,Milk,81,45,19,5,76.0,73.0,76.66666666666667,78.89,430.6492034260452,LOW,3645,729.0,NO
2023-05-20,Store_B,Milk,89,45,20,5,81.0,76.0,82.0,85.82,465.29920342604515,LOW,4005,801.0,NO
2023-05-21,Store_B,Milk,75,45,21,5,89.0,81.0,81.66666666666667,77.4,423.1992034260452,LOW,3375,675.0,NO
2023-05-22,Store_B,Milk,74,45,22,5,75.0,89.0,79.33333333333333,76.4,418.1992034260452,LOW,3330,666.0,NO
2023-05-23,Store_B,Milk,73,45,23,5,74.0,75.0,74.0,73.1,401.6992034260452,LOW,3285,657.0,NO
2023-05-24,Store_B,Milk,79,45,24,5,73.0,74.0,75.33333333333333,78.42,428.2992034260452,LOW,3555,711.0,NO
2023-05-25,Store_B,Milk,88,45,25,5,79.0,73.0,80.0,86.68,469.5992034260452,LOW,3960,792.0,NO
2023-05-26,Store_B,Milk,81,45,26,5,88.0,79.0,82.66666666666667,80.94,440.8992034260452,LOW,3645,729.0,NO
2023-05-27,Store_B,Milk,76,45,27,5,81.0,88.0,81.66666666666667,77.88,425.59920342604516,LOW,3420,684.0,NO
2023-05-28,Store_B,Milk,84,45,28,5,76.0,81.0,80.33333333333333,83.14,451.8992034260452,LOW,3780,756.0,NO
2023-05-29,Store_B,Milk,82,45,29,5,84.0,76.0,80.66666666666667,81.9,445.6992034260452,LOW,3690,738.0,NO
2023-05-30,Store_B,Milk,80,45,30,5,82.0,84.0,82.0,79.89,435.6492034260452,LOW,3600,720.0,NO
2023-05-31,Store_B,Milk,70,45,31,5,80.0,82.0,77.33333333333333,72.57,399.04920342604515,LOW,3150,630.0,NO
2023-06-01,Store_B,Milk,71,45,1,6,70.0,80.0,73.66666666666667,70.91,390.74920342604514,LOW,3195,639.0,NO
2023-06-02,Store_B,Milk,73,45,2,6,71.0,70.0,71.33333333333333,73.23,402.3492034260452,LOW,3285,657.0,NO
2023-06-03,Store_B,Milk,82,45,3,6,73.0,71.0,75.33333333333333,80.99,441.1492034260452,LOW,3690,738.0,NO
2023-06-04,Store_B,Milk,83,45,4,6,82.0,73.0,79.33333333333333,81.87,445.5492034260452,LOW,3735,747.0,NO
2023-06-05,Store_B,Milk,79,45,5,6,83.0,82.0,81.33333333333333,79.76,434.9992034260452,LOW,3555,711.0,NO
2023-06-06,Store_B,Milk,78,45,6,6,79.0,83.0,80.0,80.06,436.4992034260452,LOW,3510,702.0,NO
2023-06-07,Store_B,Milk,66,45,7,6,78.0,79.0,74.33333333333333,67.33,372.84920342604516,LOW,2970,594.0,NO
2023-06-08,Store_B,Milk,63,45,8,6,66.0,78.0,69.0,64.98,361.0992034260452,LOW,2835,567.0,NO
2023-06-09,Store_B,Milk,74,45,9,6,63.0,66.0,67.66666666666667,73.54,403.89920342604523,LOW,3330,666.0,NO
2023-06-10,Store_B,Milk,76,45,10,6,74.0,63.0,71.0,75.41,413.24920342604514,LOW,3420,684.0,NO
2023-06-11,Store_B,Milk,71,45,11,6,76.0,74.0,73.66666666666667,71.85,395.4492034260452,LOW,3195,639.0,NO
2023-06-12,Store_B,Milk,63,45,12,6,71.0,76.0,70.0,64.01,356.2492034260452,LOW,2835,567.0,NO
2023-06-13,Store_B,Milk,65,45,13,6,63.0,71.0,66.33333333333333,64.9,360.6992034260452,LOW,2925,585.0,NO
2023-06-14,Store_B,Milk,74,45,14,6,65.0,63.0,67.33333333333333,73.23,402.3492034260452,LOW,3330,666.0,NO
2023-06-15,Store_B,Milk,70,45,15,6,74.0,65.0,69.66666666666667,70.93,390.8492034260452,LOW,3150,630.0,NO
2023-06-16,Store_B,Milk,61,45,16,6,70.0,74.0,68.33333333333333,63.05,351.4492034260452,LOW,2745,549.0,NO
2023-06-17,Store_B,Milk,65,45,17,6,61.0,70.0,65.33333333333333,64.57,359.04920342604515,LOW,2925,585.0,NO
2023-06-18,Store_B,Milk,71,45,18,6,65.0,61.0,65.66666666666667,70.51,388.7492034260452,LOW,3195,639.0,NO
2023-06-19,Store_B,Milk,72,45,19,6,71.0,65.0,69.33333333333333,71.07,391.54920342604515,LOW,3240,648.0,NO
2023-06-20,Store_B,Milk,65,45,20,6,72.0,71.0,69.33333333333333,65.87,365.5492034260452,LOW,2925,585.0,NO
2023-06-21,Store_B,Milk,68,45,21,6,65.0,72.0,68.33333333333333,68.15,376.9492034260452,LOW,3060,612.0,NO
2023-06-22,Store_B,Milk,72,45,22,6,68.0,65.0,68.33333333333333,71.88,395.59920342604516,LOW,3240,648.0,NO
2023-06-23,Store_B,Milk,70,45,23,6,72.0,68.0,70.0,69.78,385.09920342604516,LOW,3150,630.0,NO
2023-06-24,Store_B,Milk,57,45,24,6,70.0,72.0,66.33333333333333,60.06,336.4992034260452,LOW,2565,513.0,NO
2023-06-25,Store_B,Milk,60,45,25,6,57.0,70.0,62.333333333333336,60.98,341.09920342604516,LOW,2700,540.0,NO
2023-06-26,Store_B,Milk,61,45,26,6,60.0,57.0,59.333333333333336,60.22,337.2992034260452,LOW,2745,549.0,NO
2023-06-27,Store_B,Milk,62,45,27,6,61.0,60.0,61.0,60.89,340.6492034260452,LOW,2790,558.0,NO
2023-06-28,Store_B,Milk,66,45,28,6,62.0,61.0,63.0,66.71,369.74920342604514,LOW,2970,594.0,NO
2023-06-29,Store_B,Milk,68,45,29,6,66.0,62.0,65.33333333333333,67.81,375.2492034260452,LOW,3060,612.0,NO
2023-06-30,Store_B,Milk,72,45,30,6,68.0,66.0,68.66666666666667,71.66,394.49920342604514,LOW,3240,648.0,NO
2023-07-01,Store_B,Milk,67,45,1,7,72.0,68.0,69.0,68.85,380.4492034260452,LOW,3015,603.0,NO
2023-07-02,Store_B,Milk,61,45,2,7,67.0,72.0,66.66666666666667,61.76,344.9992034260452,LOW,2745,549.0,NO
2023-07-03,Store_B,Milk,78,45,3,7,61.0,67.0,68.66666666666667,75.95,415.9492034260452,LOW,3510,702.0,NO
2023-07-04,Store_B,Milk,74,45,4,7,78.0,61.0,71.0,73.15,401.9492034260452,LOW,3330,666.0,NO
2023-07-05,Store_B,Milk,74,45,5,7,74.0,78.0,75.33333333333333,74.32,407.79920342604515,LOW,3330,666.0,NO
2023-07-06,Store_B,Milk,79,45,6,7,74.0,74.0,75.66666666666667,78.27,427.54920342604515,LOW,3555,711.0,NO
2023-07-07,Store_B,Milk,76,45,7,7,79.0,74.0,76.33333333333333,76.03,416.34920342604516,LOW,3420,684.0,NO
2023-07-08,Store_B,Milk,69,45,8,7,76.0,79.0,74.66666666666667,69.2,382.1992034260452,LOW,3105,621.0,NO
2023-07-09,Store_B,Milk,71,45,9,7,69.0,76.0,72.0,70.75,389.9492034260452,LOW,3195,639.0,NO
2023-07-10,Store_B,Milk,70,45,10,7,71.0,69.0,70.0,70.03,386.34920342604516,LOW,3150,630.0,NO
2023-07-11,Store_B,Milk,81,45,11,7,70.0,71.0,74.0,79.21,432.24920342604514,LOW,3645,729.0,NO
2023-07-12,Store_B,Milk,88,45,12,7,81.0,70.0,79.66666666666667,85.38,463.09920342604516,LOW,3960,792.0,NO
2023-07-13,Store_B,Milk,89,45,13,7,88.0,81.0,86.0,85.36,462.9992034260452,LOW,4005,801.0,NO
2023-07-14,Store_B,Milk,79,45,14,7,89.0,88.0,85.33333333333333,79.62,434.2992034260452,LOW,3555,711.0,NO
2023-07-15,Store_B,Milk,80,45,15,7,79.0,89.0,82.66666666666667,80.23,437.3492034260452,LOW,3600,720.0,NO
2023-07-16,Store_B,Milk,82,45,16,7,80.0,79.0,80.33333333333333,82.78,450.09920342604516,LOW,3690,738.0,NO
2023-07-17,Store_B,Milk,81,45,17,7,82.0,80.0,81.0,81.45,443.4492034260452,LOW,3645,729.0,NO
2023-07-18,Store_B,Milk,85,45,18,7,81.0,82.0,82.66666666666667,82.66,449.49920342604514,LOW,3825,765.0,NO
2023-07-19,Store_B,Milk,77,45,19,7,85.0,81.0,81.0,79.23,432.3492034260452,LOW,3465,693.0,NO
2023-01-03,Store_B,Bread,76,42,3,1,78.0,74.0,76.0,76.98,422.712226002699,LOW,3192,638.4000000000001,NO
2023-01-04,Store_B,Bread,83,42,4,1,76.0,78.0,79.0,82.85,452.06222600269905,LOW,3486,697.2,NO
2023-01-05,Store_B,Bread,86,42,5,1,83.0,76.0,81.66666666666667,83.33,454.462226002699,LOW,3612,722.4000000000001,NO
2023-01-06,Store_B,Bread,77,42,6,1,86.0,83.0,82.0,78.16,428.612226002699,LOW,3234,646.8000000000001,NO
2023-01-07,Store_B,Bread,85,42,7,1,77.0,86.0,82.66666666666667,84.56,460.612226002699,LOW,3570,714.0,NO
2023-01-08,Store_B,Bread,72,42,8,1,85.0,77.0,78.0,72.72,401.4122260026991,LOW,3024,604.8000000000001,NO
2023-01-09,Store_B,Bread,87,42,9,1,72.0,85.0,81.33333333333333,86.03,467.962226002699,LOW,3654,730.8000000000001,NO
2023-01-10,Store_B,Bread,74,42,10,1,87.0,72.0,77.66666666666667,74.37,409.6622260026991,LOW,3108,621.6,NO
2023-01-11,Store_B,Bread,73,42,11,1,74.0,87.0,78.0,73.52,405.41222600269896,LOW,3066,613.2,NO
2023-01-12,Store_B,Bread,87,42,12,1,73.0,74.0,78.0,84.48,460.212226002699,LOW,3654,730.8000000000001,NO
2023-01-13,Store_B,Bread,87,42,13,1,87.0,73.0,82.33333333333333,85.41,464.862226002699,LOW,3654,730.8000000000001,NO
2023-01-14,Store_B,Bread,79,42,14,1,87.0,87.0,84.33333333333333,80.52,440.41222600269896,LOW,3318,663.6,NO
2023-01-15,Store_B,Bread,85,42,15,1,79.0,87.0,83.66666666666667,84.27,459.16222600269896,LOW,3570,714.0,NO
2023-01-16,Store_B,Bread,80,42,16,1,85.0,79.0,81.33333333333333,79.67,436.1622260026991,LOW,3360,672.0,NO
2023-01-17,Store_B,Bread,93,42,17,1,80.0,85.0,86.0,91.87,497.1622260026991,LOW,3906,781.2,NO
2023-01-18,Store_B,Bread,83,42,18,1,93.0,80.0,85.33333333333333,84.67,461.1622260026991,LOW,3486,697.2,NO
2023-01-19,Store_B,Bread,93,42,19,1,83.0,93.0,89.66666666666667,91.34,494.5122260026991,LOW,3906,781.2,NO
2023-01-20,Store_B,Bread,86,42,20,1,93.0,83.0,87.33333333333333,85.75,466.56222600269905,LOW,3612,722.4000000000001,NO
2023-01-21,Store_B,Bread,86,42,21,1,86.0,93.0,88.33333333333333,87.39,474.762226002699,LOW,3612,722.4000000000001,NO
2023-01-22,Store_B,Bread,77,42,22,1,86.0,86.0,83.0,78.29,429.2622260026991,LOW,3234,646.8000000000001,NO
2023-01-23,Store_B,Bread,78,42,23,1,77.0,86.0,80.33333333333333,79.67,436.1622260026991,LOW,3276,655.2,NO
2023-01-24,Store_B,Bread,84,42,24,1,78.0,77.0,79.66666666666667,82.88,452.212226002699,LOW,3528,705.6,NO
2023-01-25,Store_B,Bread,75,42,25,1,84.0,78.0,79.0,75.87,417.1622260026991,LOW,3150,630.0,NO
2023-01-26,Store_B,Bread,74,42,26,1,75.0,84.0,77.66666666666667,73.56,405.612226002699,LOW,3108,621.6,NO
2023-01-27,Store_B,Bread,71,42,27,1,74.0,75.0,73.33333333333333,72.75,401.56222600269905,LOW,2982,596.4,NO
2023-01-28,Store_B,Bread,76,42,28,1,71.0,74.0,73.66666666666667,75.54,415.5122260026991,LOW,3192,638.4000000000001,NO
2023-01-29,Store_B,Bread,72,42,29,1,76.0,71.0,73.0,72.83,401.962226002699,LOW,3024,604.8000000000001,NO
2023-01-30,Store_B,Bread,83,42,30,1,72.0,76.0,77.0,82.27,449.16222600269896,LOW,3486,697.2,NO
2023-01-31,Store_B,Bread,79,42,31,1,83.0,72.0,78.0,78.35,429.56222600269905,LOW,3318,663.6,NO
2023-02-01,Store_B,Bread,67,42,1,2,79.0,83.0,76.33333333333333,68.14,378.512226002699,LOW,2814,562.8000000000001,NO
2023-02-02,Store_B,Bread,84,42,2,2,67.0,79.0,76.66666666666667,82.11,448.362226002699,LOW,3528,705.6,NO
2023-02-03,Store_B,Bread,79,42,3,2,84.0,67.0,76.66666666666667,77.79,426.7622260026991,LOW,3318,663.6,NO
2023-02-04,Store_B,Bread,70,42,4,2,79.0,84.0,77.66666666666667,70.5,390.31222600269905,LOW,2940,588.0,NO
2023-02-05,Store_B,Bread,81,42,5,2,70.0,79.0,76.66666666666667,80.83,441.962226002699,LOW,3402,680.4000000000001,NO
2023-02-06,Store_B,Bread,64,42,6,2,81.0,70.0,71.66666666666667,66.54,370.5122260026991,LOW,2688,537.6,NO
2023-02-07,Store_B,Bread,77,42,7,2,64.0,81.0,74.0,75.85,417.06222600269905,LOW,3234,646.8000000000001,NO
2023-02-08,Store_B,Bread,78,42,8,2,77.0,64.0,73.0,75.85,417.06222600269905,LOW,3276,655.2,NO
2023-02-09,Store_B,Bread,68,42,9,2,78.0,77.0,74.33333333333333,70.39,389.762226002699,LOW,2856,571.2,NO
2023-02-10,Store_B,Bread,70,42,10,2,68.0,78.0,72.0,70.66,391.112226002699,LOW,2940,588.0,NO
2023-02-11,Store_B,Bread,62,42,11,2,70.0,68.0,66.66666666666667,65.2,363.81222600269905,LOW,2604,520.8000000000001,NO
2023-02-12,Store_B,Bread,72,42,12,2,62.0,70.0,68.0,69.53,385.462226002699,LOW,3024,604.8000000000001,NO
2023-02-13,Store_B,Bread,59,42,13,2,72.0,62.0,64.33333333333333,62.56,350.612226002699,LOW,2478,495.6,NO
2023-02-14,Store_B,Bread,67,42,14,2,59.0,72.0,66.0,67.45,375.06222600269905,LOW,2814,562.8000000000001,NO
2023-02-15,Store_B,Bread,70,42,15,2,67.0,59.0,65.33333333333333,68.51,380.362226002699,LOW,2940,588.0,NO
2023-02-16,Store_B,Bread,76,42,16,2,70.0,67.0,71.0,73.77,406.66222600269896,LOW,3192,638.4000000000001,NO
2023-02-17,Store_B,Bread,70,42,17,2,76.0,70.0,72.0,69.99,387.762226002699,LOW,2940,588.0,NO
2023-02-18,Store_B,Bread,58,42,18,2,70.0,76.0,68.0,60.92,342.4122260026991,LOW,2436,487.20000000000005,NO
2023-02-19,Store_B,Bread,70,42,19,2,58.0,70.0,66.0,69.13,383.462226002699,LOW,2940,588.0,NO
2023-02-20,Store_B,Bread,70,42,20,2,70.0,58.0,66.0,68.37,379.6622260026991,LOW,2940,588.0,NO
